,chl_a,chl_a,site,sample_date,443,493,560,665,703,740,780,834,864,SA,Max.depth,pct_dev,pct_ag
10104,22.28,22.28,256.0,813.0,0.0032763914,0.0039060388,0.0059684655,0.0049005514,0.0057359873,0.0048782234,0.005632683,0.004327559,0.004786003,134.0,114.8,17.55,9.58
10105,3.854,3.854,119.0,813.0,0.010532988,0.009145017,0.008319656,0.0045215413,0.003946521,0.0054013664,0.006012452,0.004753798,0.0049947305,327.0,52.0,27.29,0.8
10106,9.67,9.67,3.0,810.0,0.009915959,0.014376063,0.020221505,0.015406773,0.0123340245,0.0072713317,0.008081066,0.0061774603,0.0060902117,-99999.0,-99999.0,-99999.0,-99999.0
10107,4.606,4.606,292.0,813.0,0.0033428695,0.0017791212,0.0018856229,0.0011452483,0.0022933385,0.0042809444,0.005128426,-0.001238551,0.0057467446,3762.0,94.0,13.4,12.75
10108,22.28,22.28,256.0,813.0,0.0032021888,0.003991942,0.006046526,0.004923817,0.0056138746,0.004723198,0.005452636,0.0041841934,0.0046446673,134.0,114.8,17.55,9.58
10109,0.54,0.54,45.0,814.0,0.0039827772,0.0043127188,0.0055705677,0.0034421945,0.003663722,0.005700595,0.0073778676,0.0057730596,0.0063132904,26.0,6.0,85.66,0.05
10110,0.736,0.736,235.0,811.0,0.0059908084,0.0067708557,0.0061174496,0.0029352782,-99999.0,-99999.0,-99999.0,-99999.0,0.00493517,506.0,76.1,0.39,5.39
10111,2.136,2.136,124.0,813.0,0.0049487515,0.0055894256,0.005645305,0.0033545212,-99999.0,-99999.0,-99999.0,-99999.0,0.00586078,320.0,55.0,0.34,0.73
10112,1.3378,1.3378,213.0,817.0,0.0096019935,0.009087048,0.011861347,0.0068091215,0.006640782,0.008332068,0.009266403,0.008946542,0.008440302,151.0,41.0,19.0,41.88
10113,1.3378,1.3378,213.0,817.0,0.010329099,0.009529278,0.012127864,0.0069390708,0.006741491,0.008409673,0.009331585,0.0089961365,0.008498506,151.0,41.0,19.0,41.88
10114,4.104,4.104,263.0,813.0,0.010271498,0.009126308,0.007792972,0.004259168,0.0044841743,0.007892513,0.009092156,0.0074827047,0.007949318,122.0,25.0,0.81,4.64
10115,1.7352,1.7352,116.0,819.0,0.011212665,0.009486321,0.007756593,0.0043526655,0.0044786716,0.007054182,0.007880462,0.0064538913,0.0069130254,108.0,64.0,1.49,14.84
10116,2.48,2.48,0.0,813.0,0.008097196,0.009639502,0.008732102,0.00716085,0.005884421,0.006448475,0.0072822436,0.0063893376,0.0069092354,-99999.0,-99999.0,-99999.0,-99999.0
10117,4.104,4.104,263.0,813.0,0.00984844,0.008890781,0.0076628067,0.004192612,0.0043994435,0.007817384,0.0090908,0.0074565504,0.00786268,122.0,25.0,0.81,4.64
10118,1.6,1.6,4.0,815.0,0.0114290295,0.012005282,0.010661049,0.007592494,0.0065669823,0.007768598,0.008428332,0.007126753,0.0076132617,-99999.0,-99999.0,-99999.0,-99999.0
10119,7.03,7.03,223.0,811.0,0.013113623,0.011410613,0.00990883,0.0066468474,0.0074449265,0.012064081,0.013984687,0.011284048,0.012316205,45.0,9.5,0.07,0.3
10120,20.0,20.0,52.0,820.0,0.008564188,0.0077910027,0.006823373,0.0031135427,0.0030601346,0.0040442795,0.004322559,0.0034769664,0.0036069409,42500.0,435.0,6.97,57.4
10121,4.576,4.576,71.0,820.0,0.010536391,0.009520321,0.009013143,0.0039159595,0.0042087855,0.0068521723,0.007882639,0.0064907135,0.0071461755,26.0,32.8,10.01,30.32
10122,2.004,2.004,94.0,818.0,0.011118806,0.00987458,0.008619239,0.003986339,0.0035583656,0.005229894,0.0060335817,0.004746383,0.005176122,272.0,50.0,0.81,19.24
10123,1.68,1.68,1.0,813.0,0.010311615,0.01100822,0.009545773,0.007853199,0.0069780317,0.008275258,0.009042501,0.007285006,0.008157614,-99999.0,-99999.0,-99999.0,-99999.0
10124,2.6,2.6,0.0,821.0,0.008097196,0.009639502,0.008732102,0.00716085,0.005884421,0.006448475,0.0072822436,0.0063893376,0.0069092354,-99999.0,-99999.0,-99999.0,-99999.0
10125,0.87,0.87,4.0,820.0,0.0114290295,0.012005282,0.010661049,0.007592494,0.0065669823,0.007768598,0.008428332,0.007126753,0.0076132617,-99999.0,-99999.0,-99999.0,-99999.0
10126,14.194,14.194,173.0,813.0,0.010114841,0.009976135,0.0115379,0.0054563265,0.0054083955,0.0066891667,0.008475659,0.006445817,0.007620629,35840.0,1394.0,4.13,36.66
10127,3.412,3.412,155.0,818.0,0.017330745,0.013395726,0.01088644,0.006154971,0.006434957,0.011477785,0.012955157,0.010965916,0.011013578,58.0,15.0,0.35,1.46
10128,0.1,0.1,328.0,818.0,0.009825992,0.009325905,0.010297394,0.0050581545,0.0066364626,0.0054881247,0.0063640233,0.004953459,0.004999999,230.0,34.0,9.84,40.59
10129,0.1,0.1,328.0,818.0,0.008935966,0.008765579,0.009975351,0.004897558,0.00650991,0.005463505,0.0063464977,0.0048904675,0.0049135513,230.0,34.0,9.84,40.59
10130,11.444,11.444,270.0,819.0,0.009848912,0.008094073,0.0059899567,0.0033996592,0.003539858,0.0057212836,0.0064512203,0.0051550074,0.005485033,77.0,10.2,3.72,0.0
10131,9.168,9.168,128.0,818.0,0.01513814,0.0129446145,0.01189073,0.006101933,0.005918366,0.008724897,0.010189654,0.007970459,0.008908722,70.0,70.0,3.18,43.21
10132,6.5,6.5,59.0,813.0,0.010239634,0.009098472,0.008023124,0.0036573035,0.0038311197,0.0061084568,0.0068392456,0.005411735,0.0059018238,40.0,17.0,0.14,0.0
10133,6.928,6.928,73.0,818.0,0.008729679,0.007879395,0.006617548,0.0030327565,0.0034222982,0.0062235133,0.0070895785,0.0061783423,0.0068973517,121.0,75.0,4.54,35.23
10134,0.4286,0.4286,133.0,818.0,0.012155177,0.011003065,0.009397748,0.004286253,0.003890953,0.0056233043,0.0064894054,0.005198911,0.0054352083,134.0,61.3,1.59,26.78
10135,2.392,2.392,198.0,818.0,0.010835364,0.00924276,0.007987164,0.0042813136,0.004595529,0.008141453,0.009107446,0.006944371,0.00791103,2173.0,150.0,1.05,0.0
10136,5.158,5.158,34.0,811.0,0.012288028,0.011087584,0.010000905,0.0069658738,0.0075450377,0.0127353035,0.014090038,0.011112107,0.013301324,341.0,70.0,0.03,0.93
10137,1.7954,1.7954,32.0,812.0,0.011618363,0.010229396,0.00843195,0.0038997845,0.003869733,0.006534368,0.0073299506,0.005936622,0.006653649,141.0,28.9,0.43,20.4
10138,8.232,8.232,193.0,812.0,0.011773977,0.010953509,0.011049443,0.0046890145,0.004320228,0.005240242,0.006081155,0.0047947946,0.004937563,250.0,42.7,2.07,43.34
10139,10.112,10.112,52.0,819.0,0.008564188,0.0077910027,0.006823373,0.0031135427,0.0030601346,0.0040442795,0.004322559,0.0034769664,0.0036069409,42500.0,435.0,6.97,57.4
10140,6.928,6.928,73.0,818.0,0.0078026033,0.0073182904,0.006294037,0.0028718591,0.0032950512,0.0060878047,0.007072274,0.006147654,0.006843154,121.0,75.0,4.54,35.23
10141,1.8198,1.8198,151.0,821.0,0.009270321,0.0086283535,0.00806629,0.003499251,0.0033449666,0.0052636256,0.0057652243,0.0047206287,0.005029595,224.0,35.0,5.43,35.91
10142,2.11,2.11,2.0,813.0,0.00837981,0.009649207,0.008457441,0.0068714004,0.005761828,0.006470421,0.0074047344,0.0062909336,0.006650244,-99999.0,-99999.0,-99999.0,-99999.0
10143,3.168,3.168,152.0,812.0,0.0042485273,0.005270547,0.005483447,0.0037198146,-99999.0,-99999.0,-99999.0,-99999.0,0.0050400174,137.5,26.5,9.46,36.74
10144,0.7594,0.7594,76.0,820.0,0.0051198234,0.006758441,0.00867558,0.0048220484,-99999.0,-99999.0,-99999.0,-99999.0,0.0069895205,445.0,46.0,2.48,23.23
10145,7.03,7.03,223.0,811.0,0.00042524087,0.0023650343,0.0053176344,0.0049977466,-99999.0,-99999.0,-99999.0,-99999.0,0.015582446,45.0,9.5,0.07,0.3
10146,1.3378,1.3378,213.0,817.0,0.00021071143,0.0018939679,0.00705632,0.004103927,0.0047576046,0.010819802,0.014732068,0.009604929,0.0161505,151.0,41.0,19.0,41.88
10147,12.596,12.596,321.0,813.0,-99999.0,0.0016349964,0.0044184844,0.0029798276,-99999.0,-99999.0,-99999.0,-99999.0,0.017357416,27.0,9.8,0.65,23.25
10148,21.18,21.18,202.0,818.0,0.00035422886,0.0038189886,0.011533675,0.0052461703,-99999.0,-99999.0,-99999.0,-99999.0,0.014149369,58.0,21.3,15.87,30.17
10149,21.18,21.18,202.0,818.0,0.00036297453,0.0038202258,0.011533678,0.0052605984,-99999.0,-99999.0,-99999.0,-99999.0,0.014163595,58.0,21.3,15.87,30.17
10150,28.44,28.44,184.0,818.0,0.0040538036,0.005460761,0.007896973,0.004749834,-99999.0,-99999.0,-99999.0,-99999.0,0.011059224,39.0,12.0,0.0,0.0
10151,3.412,3.412,155.0,818.0,-99999.0,0.0008693854,0.0025936563,0.0014472457,-99999.0,-99999.0,-99999.0,-99999.0,0.049633242,58.0,15.0,0.35,1.46
10152,1.3378,1.3378,213.0,817.0,0.00030383142,0.0014707906,0.0071272585,0.0040312074,0.0046603857,0.010462942,0.014626829,0.009328392,0.014917925,151.0,41.0,19.0,41.88
10153,3.168,3.168,152.0,812.0,0.0042609526,0.0052704494,0.005492439,0.003709222,-99999.0,-99999.0,-99999.0,-99999.0,0.0050400454,137.5,26.5,9.46,36.74
10154,2.368,2.368,174.0,817.0,5.232657e-05,0.0018053721,0.004748842,0.0019225612,-99999.0,-99999.0,-99999.0,-99999.0,0.0141495755,32.0,17.0,6.24,10.33
10155,0.1,0.1,220.0,823.0,0.005706346,0.0057288883,0.006425344,0.003108118,0.0034544787,0.00776783,0.010744356,0.008445706,0.008833931,11.0,15.1,67.8,0.0
10156,3.598,3.598,218.0,818.0,0.004045201,0.0059019974,0.0068300455,0.0041764006,0.0056218146,0.010514837,0.013838648,0.011696133,0.013957153,42.0,46.0,6.76,0.0
10157,3.598,3.598,218.0,818.0,0.0048603616,0.0061342632,0.0068711066,0.0042976406,0.005725578,0.010126,0.013141797,0.011181402,0.013670364,42.0,46.0,6.76,0.0
10158,5.998,5.998,289.0,819.0,0.0056197825,0.0051769502,0.004726833,0.0029186385,0.0033092357,0.007303715,0.009215498,0.007586668,0.008092393,172.0,75.0,8.58,1.76
10159,2.998,2.998,153.0,823.0,0.008284684,0.0074489797,0.0074659386,0.004090649,0.0045195622,0.008624406,0.010495725,0.008261362,0.009130467,1191.0,456.0,2.23,0.0
10160,2.084,2.084,111.0,820.0,0.012324313,0.010664472,0.010319341,0.006370746,0.0070329313,0.01234388,0.015494675,0.011455275,0.013672657,447.0,30.0,4.99,2.71
10161,0.487,0.487,153.0,812.0,0.008284684,0.0074489797,0.0074659386,0.004090649,0.0045195622,0.008624406,0.010495725,0.008261362,0.009130467,1191.0,456.0,2.23,0.0
10162,5.138,5.138,335.0,818.0,0.008622827,0.008564322,0.009494458,0.004802274,0.004964225,0.008366271,0.010357124,0.0085605765,0.008748807,72.8,45.93,5.38,34.19
10163,4.606,4.606,292.0,813.0,0.008914572,0.008602785,0.008143648,0.0054089287,0.004825512,0.0070514325,0.008634078,0.0061793015,0.007404141,3762.0,94.0,13.4,12.75
10164,0.9358,0.9358,330.0,823.0,0.006100839,0.0061837924,0.0064654294,0.003819352,0.0037463952,0.007037952,0.008784091,0.00661881,0.0075874003,288.0,62.3,13.3,0.25
10165,1.5298,1.5298,130.0,817.0,0.0069923718,0.00688859,0.007928223,0.003746136,0.0038799604,0.008378737,0.010829931,0.0085257,0.009875641,32.0,14.0,16.33,2.34
10166,2.366,2.366,145.0,822.0,0.008525631,0.007576961,0.0074034124,0.0041910955,0.0046018907,0.0085940445,0.0107499575,0.008410946,0.009277023,134.0,26.2,0.84,0.0
10167,2.366,2.366,145.0,822.0,0.0082208365,0.0074199927,0.007329148,0.0041642874,0.0045544384,0.008560705,0.010723319,0.008358554,0.009259517,134.0,26.2,0.84,0.0
10168,0.9202857,0.9202857,150.0,821.0,0.009273769,0.008542068,0.008805603,0.004537548,0.005487639,0.011114684,0.013530969,0.011513845,0.012622263,146.0,66.0,0.0,0.0
10169,3.854,3.854,119.0,813.0,0.00096844457,0.0005344586,0.004752395,0.0016137459,0.0019611598,0.01269453,0.018795963,0.020464875,0.021606848,327.0,52.0,27.29,0.8
10170,1.68,1.68,1.0,813.0,0.010405886,0.00960733,0.008862143,0.0064983726,0.005740125,0.0072528296,0.008746466,0.006713546,0.007943872,-99999.0,-99999.0,-99999.0,-99999.0
10171,4.228,4.228,227.0,819.0,0.008073002,0.007940603,0.008532075,0.004416776,0.004368321,0.0074835606,0.009445052,0.0073674456,0.007975396,58.0,64.6,14.09,47.55
10172,5.998,5.998,289.0,819.0,0.005828091,0.0053143636,0.004797837,0.0029534048,0.0033370303,0.007326211,0.009233792,0.0075982744,0.008104251,172.0,75.0,8.58,1.76
10173,4.606,4.606,292.0,813.0,0.007934152,0.00800632,0.007804136,0.0052443845,0.004693929,0.006948414,0.008515655,0.006113962,0.0073470403,3762.0,94.0,13.4,12.75
10174,0.487,0.487,153.0,812.0,0.008589626,0.0076352395,0.0075654644,0.004141396,0.004560969,0.008658336,0.010522267,0.008281701,0.00914791,1191.0,456.0,2.23,0.0
10175,2.998,2.998,153.0,823.0,0.008589626,0.0076352395,0.0075654644,0.004141396,0.004560969,0.008658336,0.010522267,0.008281701,0.00914791,1191.0,456.0,2.23,0.0
10176,2.48,2.48,0.0,813.0,0.011909352,0.010741324,0.00934941,0.006243512,0.0053033167,0.005767077,0.006366305,0.005069409,0.0055308687,-99999.0,-99999.0,-99999.0,-99999.0
10177,2.6,2.6,0.0,821.0,0.011909352,0.010741324,0.00934941,0.006243512,0.0053033167,0.005767077,0.006366305,0.005069409,0.0055308687,-99999.0,-99999.0,-99999.0,-99999.0
10178,15.302,15.302,169.0,817.0,0.0069563612,0.006735896,0.0071449364,0.0042374455,0.0040258365,0.0065566185,0.008259219,0.006604948,0.007308815,192.0,13.1,26.1,2.85
10179,4.416,4.416,314.0,818.0,0.0067610876,0.0065187975,0.007167993,0.0040018368,0.0044054096,0.008044244,0.010297385,0.008215306,0.00933126,70.0,34.0,19.69,19.47
10180,2.12,2.12,354.0,823.0,0.006128326,0.005995285,0.006314227,0.0032253496,0.0034478803,0.0075677,0.010029128,0.008123013,0.0087689245,58.0,17.4,2.88,0.0
10181,1.6,1.6,1.0,822.0,0.010405886,0.00960733,0.008862143,0.0064983726,0.005740125,0.0072528296,0.008746466,0.006713546,0.007943872,-99999.0,-99999.0,-99999.0,-99999.0
10182,0.87,0.87,4.0,820.0,0.01341761,0.011807885,0.010492749,0.006779735,0.0059792055,0.006834096,0.0077866754,0.006033097,0.0065898006,-99999.0,-99999.0,-99999.0,-99999.0
10183,34.16,34.16,186.0,818.0,0.007907275,0.007954292,0.009043411,0.004840074,0.0051138387,0.008555245,0.011117864,0.0084695015,0.009652852,19.0,11.5,84.67,0.0
10184,7.46,7.46,302.0,821.0,0.0092527075,0.012034917,0.017234067,0.011615042,0.009916189,0.010821676,0.013510938,0.01077985,0.011781917,326.0,62.3,15.36,38.07
10185,5.998,5.998,289.0,819.0,0.0065671527,0.0057734596,0.005056108,0.0030783815,0.0034368879,0.0074393065,0.009266896,0.007588928,0.008146008,172.0,75.0,8.58,1.76
10186,9.18,9.18,266.0,820.0,0.0071879,0.00769335,0.0088931145,0.00517043,0.00466954,0.0068647806,0.008471236,0.0064498987,0.0076986896,250.0,29.5,24.35,22.9
10187,0.6348,0.6348,11.0,819.0,0.008697795,0.008077987,0.008033825,0.0038101724,0.004606517,0.01041972,0.01264788,0.010116556,0.011140655,45.0,38.0,5.86,0.0
10188,1.0214,1.0214,69.0,813.0,0.008964648,0.008770402,0.009151795,0.0049017146,0.005002715,0.008604023,0.01024154,0.00825577,0.008992705,661.0,25.0,5.88,22.45
10189,7.544,7.544,83.0,813.0,0.008184465,0.008189,0.009608722,0.00514163,0.00549939,0.00897523,0.011363342,0.008641189,0.009574517,117.0,16.7,10.3,24.24
10190,5.538,5.538,295.0,818.0,0.0073880376,0.006969552,0.007097276,0.0045228065,0.004586725,0.008674964,0.010917953,0.008922408,0.009526589,47.0,11.8,10.42,3.19
10191,1.6,1.6,4.0,815.0,0.01341761,0.011807885,0.010492749,0.006779735,0.0059792055,0.006834096,0.0077866754,0.006033097,0.0065898006,-99999.0,-99999.0,-99999.0,-99999.0
10192,5.538,5.538,295.0,818.0,0.00752649,0.007053322,0.007155957,0.0045420527,0.0046050786,0.008657503,0.01099457,0.008931512,0.009534559,47.0,11.8,10.42,3.19
10193,46.28,46.28,21.0,812.0,0.0061753388,0.0066036773,0.008043734,0.0041686944,0.004763898,0.009444853,0.012476143,0.00993343,0.011685107,26.0,18.0,8.57,5.67
10194,1.08,1.08,282.0,813.0,0.0048958575,0.005797102,0.007164267,0.0038397266,0.0048517766,0.008767589,0.011755312,0.010491437,0.01115904,115.0,29.5,6.84,30.67
10195,46.28,46.28,21.0,812.0,0.0070648603,0.0071489774,0.008347452,0.004318159,0.004880808,0.009515334,0.012565346,0.0100518735,0.011772749,26.0,18.0,8.57,5.67
10196,5.538,5.538,295.0,818.0,0.00644156,0.006387823,0.0067859115,0.004359703,0.0044594062,0.008540103,0.010900339,0.008859494,0.009440548,47.0,11.8,10.42,3.19
10197,17.216,17.216,163.0,823.0,0.009081787,0.009315917,0.013216804,0.007253336,0.0076196115,0.008064708,0.010082879,0.007706104,0.00808644,122.0,23.0,25.59,2.81
10198,9.722,9.722,23.0,818.0,0.007021075,0.0068527493,0.006994693,0.0049600923,0.004830496,0.00833716,0.010683232,0.008127221,0.010522044,64.0,10.0,25.85,1.96
10199,9.722,9.722,23.0,818.0,0.0073098503,0.0068503604,0.006975838,0.004971647,0.004910605,0.00837209,0.010700112,0.008064023,0.010460092,64.0,10.0,25.85,1.96
10200,5.538,5.538,295.0,818.0,0.0066497102,0.0065148682,0.006844285,0.0044019856,0.004487438,0.008562523,0.010918272,0.008873369,0.009452379,47.0,11.8,10.42,3.19
10201,2.888,2.888,191.0,813.0,0.00918249,0.00804368,0.0077983616,0.004801398,0.0051242355,0.009461025,0.011595574,0.00884661,0.009847091,15.0,32.0,6.92,0.38
10202,17.216,17.216,163.0,823.0,0.00820489,0.008779439,0.012919358,0.0071022664,0.0075021856,0.0079689855,0.0100068385,0.0076155206,0.008004089,122.0,23.0,25.59,2.81
10203,0.54,0.54,45.0,814.0,0.0061166408,0.00687386,0.008111776,0.0066271694,0.006333569,0.010558467,0.013393188,0.010120668,0.012303411,26.0,6.0,85.66,0.05
10204,13.608,13.608,161.0,823.0,0.010090169,0.009422335,0.009576317,0.0057219537,0.0065621166,0.009743049,0.0116530685,0.009529537,0.010084194,350.0,32.0,11.98,28.56
10205,13.864,13.864,157.0,818.0,0.005972904,0.006117828,0.007526409,0.0037369817,0.004392218,0.0092810765,0.012248398,0.009925548,0.010917613,19.0,9.8,7.49,0.0
10206,6.326,6.326,275.0,812.0,0.008493625,0.008374144,0.008399975,0.00406729,0.004357751,0.008375817,0.010097881,0.0077812546,0.008352652,141.0,40.0,9.82,4.22
10207,13.864,13.864,157.0,818.0,0.0057593174,0.0059983754,0.007461249,0.0037068718,0.0043636505,0.009258158,0.0122326445,0.009914092,0.010934675,19.0,9.8,7.49,0.0
10208,2.11,2.11,2.0,813.0,0.010618033,0.00933329,0.008401027,0.005749257,0.0050935796,0.006363786,0.0075727194,0.0057465984,0.0068497583,-99999.0,-99999.0,-99999.0,-99999.0
10209,13.864,13.864,157.0,818.0,0.006845258,0.006644314,0.007829342,0.0039176103,0.004510204,0.009375798,0.012292184,0.009981267,0.010898278,19.0,9.8,7.49,0.0
10210,15.302,15.302,169.0,817.0,0.007095046,0.00682249,0.007190883,0.004259976,0.0040450166,0.0065708268,0.008271146,0.006581849,0.007316439,192.0,13.1,26.1,2.85
10211,2.888,2.888,191.0,813.0,0.008870036,0.007852536,0.0076925755,0.0047481395,0.0050825034,0.00942709,0.011568483,0.008825829,0.009829268,15.0,32.0,6.92,0.38
10212,16.7,16.7,3.0,816.0,0.014594266,0.01873551,0.025477603,0.018672796,0.016002096,0.011462381,0.013291342,0.009878113,0.010555801,-99999.0,-99999.0,-99999.0,-99999.0
10213,1.8,1.8,2.0,822.0,0.010618033,0.00933329,0.008401027,0.005749257,0.0050935796,0.006363786,0.0075727194,0.0057465984,0.0068497583,-99999.0,-99999.0,-99999.0,-99999.0
10214,3.27,3.27,217.0,818.0,0.008583888,0.0073021464,0.0063079204,0.0037408958,0.0040211035,0.007729876,0.010217643,0.008216932,0.009302493,19.0,19.7,34.67,4.16
10215,13.864,13.864,157.0,818.0,0.0067067244,0.0065780203,0.007798659,0.0038570017,0.004491,0.009360929,0.0122802965,0.009963428,0.010908106,19.0,9.8,7.49,0.0
10216,5.998,5.998,289.0,819.0,0.0067056785,0.0058538155,0.0051016756,0.0031014353,0.0034553069,0.007421849,0.00931041,0.007595627,0.008154372,172.0,75.0,8.58,1.76
10217,3.27,3.27,217.0,818.0,0.008504346,0.0073591433,0.0063464204,0.0038091268,0.0040427716,0.007748167,0.0102348,0.008273382,0.009328905,19.0,19.7,34.67,4.16
10218,34.16,34.16,186.0,818.0,0.007023779,0.0074084047,0.008741213,0.0046902127,0.004995282,0.008445883,0.011038821,0.008410431,0.009617266,19.0,11.5,84.67,0.0
10219,6.326,6.326,275.0,812.0,0.008650115,0.008471354,0.008448093,0.004094156,0.0043784743,0.008359371,0.010117453,0.0077917846,0.008361519,141.0,40.0,9.82,4.22
10220,28.62,28.62,208.0,824.0,0.006941204,0.008700348,0.013130837,0.00782099,-99999.0,-99999.0,-99999.0,-99999.0,0.0069144177,128.0,46.6,36.56,0.19
10221,1.6,1.6,4.0,815.0,0.009601359,0.010671895,0.010227862,0.007309854,-99999.0,-99999.0,-99999.0,-99999.0,0.00873699,-99999.0,-99999.0,-99999.0,-99999.0
10222,0.6348,0.6348,11.0,819.0,0.0048424327,0.005720548,0.0063151806,0.0032524206,-99999.0,-99999.0,-99999.0,-99999.0,0.0072244373,45.0,38.0,5.86,0.0
10223,11.444,11.444,270.0,819.0,0.0034936273,0.0031238198,0.0066060056,0.0074266773,0.0077785384,0.01484643,0.019485498,0.01113654,0.020718373,77.0,10.2,3.72,0.0
10224,3.854,3.854,119.0,813.0,0.0062889988,0.007431122,0.008603022,0.005783313,-99999.0,-99999.0,-99999.0,-99999.0,0.008052108,327.0,52.0,27.29,0.8
10225,0.87,0.87,4.0,820.0,0.009601359,0.010671895,0.010227862,0.007309854,-99999.0,-99999.0,-99999.0,-99999.0,0.00873699,-99999.0,-99999.0,-99999.0,-99999.0
10226,1.68,1.68,1.0,813.0,0.00446953,0.0060199746,0.0063733356,0.004904894,-99999.0,-99999.0,-99999.0,-99999.0,0.0051949853,-99999.0,-99999.0,-99999.0,-99999.0
10227,4.606,4.606,292.0,813.0,0.0076815374,0.007971486,0.007249949,0.004579469,-99999.0,-99999.0,-99999.0,-99999.0,0.0048006135,3762.0,94.0,13.4,12.75
10228,0.1,0.1,328.0,818.0,0.0071461773,0.007397897,0.009323907,0.004537326,0.0059066783,0.009310355,0.010868916,0.008446591,0.00965211,230.0,34.0,9.84,40.59
10229,10.892,10.892,262.0,824.0,0.002518621,0.0031104013,0.004536703,0.0028196136,-99999.0,-99999.0,-99999.0,-99999.0,0.0074667283,14.0,6.9,36.22,5.72
10230,1.1194,1.1194,334.0,823.0,0.008222311,0.0084709,0.009611966,0.007091008,0.0064956048,0.01139727,0.015114583,0.010633913,0.014570754,101.0,20.0,15.2,29.74
10231,4.228,4.228,227.0,819.0,0.0059394347,0.0070513966,0.008390162,0.0051278165,-99999.0,-99999.0,-99999.0,-99999.0,0.006762959,58.0,64.6,14.09,47.55
10232,5.138,5.138,335.0,818.0,0.0058962796,0.0069770133,0.008844687,0.005114237,-99999.0,-99999.0,-99999.0,-99999.0,0.006678708,72.8,45.93,5.38,34.19
10233,4.416,4.416,314.0,818.0,0.0057075727,0.0063939397,0.0071949465,0.004294635,-99999.0,-99999.0,-99999.0,-99999.0,0.0066288807,70.0,34.0,19.69,19.47
10234,7.46,7.46,302.0,821.0,0.01015334,0.012777722,0.019571034,0.014112137,-99999.0,-99999.0,-99999.0,-99999.0,0.007272433,326.0,62.3,15.36,38.07
10235,0.9358,0.9358,330.0,823.0,0.0049462346,0.005604566,0.005695405,0.0031304806,-99999.0,-99999.0,-99999.0,-99999.0,0.004969326,288.0,62.3,13.3,0.25
10236,0.9754,0.9754,105.0,819.0,0.008637913,0.008399568,0.007286689,0.0042550075,-99999.0,-99999.0,-99999.0,-99999.0,0.006793082,494.0,66.0,0.12,0.0
10237,11.724,11.724,206.0,824.0,0.001286023,0.0028103301,0.0048165354,0.0035508987,-99999.0,-99999.0,-99999.0,-99999.0,0.00932252,38.0,6.9,14.3,0.0
10238,4.104,4.104,263.0,813.0,0.010582824,0.010568543,0.01022659,0.006476365,0.0067268596,0.012762663,0.01542064,0.012643891,0.013694283,122.0,25.0,0.81,4.64
10239,0.1,0.1,220.0,823.0,0.004275185,0.0049876785,0.005570686,0.0028966195,-99999.0,-99999.0,-99999.0,-99999.0,0.005823548,11.0,15.1,67.8,0.0
10240,2.36,2.36,211.0,824.0,0.010163928,0.009947193,0.011035629,0.0064275693,0.0070498525,0.014690115,0.017819976,0.016657393,0.018401682,90.0,45.9,0.86,33.42
10241,1.0214,1.0214,69.0,813.0,0.0071546496,0.007696956,0.008038101,0.0047578043,-99999.0,-99999.0,-99999.0,-99999.0,0.0068094577,661.0,25.0,5.88,22.45
10242,4.342,4.342,83.0,824.0,0.006825841,0.008152727,0.0098507935,0.005731042,-99999.0,-99999.0,-99999.0,-99999.0,0.008859613,117.0,16.7,10.3,24.24
10243,1.122,1.122,211.0,813.0,0.010163928,0.009947193,0.011035629,0.0064275693,0.0070498525,0.014690115,0.017819976,0.016657393,0.018401682,90.0,45.9,0.86,33.42
10244,5.634,5.634,201.0,824.0,0.004803412,0.0061653475,0.006519709,0.0050121523,-99999.0,-99999.0,-99999.0,-99999.0,0.0094792005,32.0,18.7,4.71,1.13
10245,7.544,7.544,83.0,813.0,0.006825841,0.008152727,0.0098507935,0.005731042,-99999.0,-99999.0,-99999.0,-99999.0,0.008859613,117.0,16.7,10.3,24.24
10246,5.998,5.998,289.0,819.0,0.0038629973,0.004336014,0.0043062656,0.0030261087,-99999.0,-99999.0,-99999.0,-99999.0,0.006358443,172.0,75.0,8.58,1.76
10247,3.024,3.024,15.0,824.0,0.003728554,0.00475827,0.0054974533,0.003457572,-99999.0,-99999.0,-99999.0,-99999.0,0.006028034,70.0,39.0,25.46,1.41
10248,9.18,9.18,266.0,820.0,0.0016918867,0.003791223,0.008399173,0.0064533437,-99999.0,-99999.0,-99999.0,-99999.0,0.009281359,250.0,29.5,24.35,22.9
10249,0.9824,0.9824,356.0,816.0,0.0046180324,0.0055600633,0.0055188285,0.0040618745,-99999.0,-99999.0,-99999.0,-99999.0,0.0060905847,275.0,74.0,8.43,0.58
10250,2.89,2.89,232.0,823.0,0.0023414295,0.0026739812,0.005201203,0.004914091,0.0056758146,0.012426796,0.016230032,0.00961784,0.017192202,38.0,15.4,3.54,45.38
10251,2.12,2.12,354.0,823.0,0.004586875,0.005172644,0.0054465015,0.002932668,-99999.0,-99999.0,-99999.0,-99999.0,0.005724925,58.0,17.4,2.88,0.0
10252,2.6,2.6,0.0,821.0,0.006069692,0.007211153,0.00726436,0.005208284,-99999.0,-99999.0,-99999.0,-99999.0,0.004629842,-99999.0,-99999.0,-99999.0,-99999.0
